id,platform,cycle,lat,lon,date
3901810_289,3901810,289,-17.49659,-92.10466,2024-08-15
5904627_325,5904627,325,-18.887,-140.228,2024-08-15
5905342_246,5905342,246,-21.575,-137.728,2024-08-15
5905965_218,5905965,218,-9.277,-156.902,2024-08-15
5906695_111,5906695,111,-5.32517,-167.30006,2024-08-14
5906689_088,5906689,88,4.3572,-137.9562,2024-08-14
5905494_099,5905494,99,-11.6077,-174.3663,2024-08-14
5906450_103,5906450,103,-13.0868,-115.1824,2024-08-14
5905706_221,5905706,221,-11.44572,-171.02076,2024-08-14
3901803_289,3901803,289,-10.10574,-119.33463,2024-08-14
3901246_349,3901246,349,-8.86391,-118.74109,2024-08-14
5906482_093,5906482,93,19.077,-110.85,2024-08-14
5906090_127,5906090,127,8.4441,-103.3118,2024-08-14
5906481_095,5906481,95,18.485,-108.692,2024-08-14
5905654_221,5905654,221,-18.045,-137.207,2024-08-14
1902514_013,1902514,13,4.12005,-83.64574,2024-08-14
5905854_201,5905854,201,12.538,-149.943,2024-08-14
5906749_114D,5906749_,114,-16.35224,-168.95965,2024-08-14
3901800_223,3901800,223,-10.32234,-130.51496,2024-08-14
5906749_113,5906749,113,-16.3526,-168.95892,2024-08-14
4902328_255,4902328,255,27.89915,-118.78173,2024-08-14
6903002_169,6903002,169,-3.2899916666666664,-82.02490333333333,2024-08-14
5906902_064,5906902,64,-20.16943,-120.71992,2024-08-14
6903003_169,6903003,169,-2.982936666666667,-85.85183,2024-08-14
4903405_105,4903405,105,27.24973,-125.51154,2024-08-14
5906574_059,5906574,59,-12.7931,-103.7608,2024-08-14
3902382_029,3902382,29,-17.66787,-80.94601,2024-08-14
7900847_059,7900847,59,-16.921,-102.724,2024-08-14
3901056_366,3901056,366,-7.00407,-101.53061,2024-08-14
3902143_200,3902143,200,-13.74647,-92.80187,2024-08-14
5906837_041,5906837,41,-4.7487,-85.4853,2024-08-14
5906676_117,5906676,117,9.1217,-142.8158,2024-08-14
5906047_176,5906047,176,20.293,-125.801,2024-08-14
4903289_160,4903289,160,7.057,-154.3082,2024-08-14
5906806_079,5906806,79,13.8216,-175.6297,2024-08-14
2903461_045,2903461,45,-3.0839,-103.0866,2024-08-14
5906168_175,5906168,175,-0.575,-173.828,2024-08-14
3902146_200,3902146,200,-18.16855,-93.46554,2024-08-14
5906666_120,5906666,120,-0.6269,-155.3249,2024-08-14
5906093_133,5906093,133,5.1833,-152.3885,2024-08-14
5906169_175,5906169,175,-3.6089,-174.6215,2024-08-14
5904944_267,5904944,267,-5.7304,-118.431,2024-08-14
5906678_117,5906678,117,12.0729,-158.989,2024-08-14
3902277_103,3902277,103,11.0154,-102.2663,2024-08-14
5906372_124,5906372,124,2.2703,-116.7931,2024-08-14
4902351_300,4902351,300,22.82215,-96.5025,2024-08-14
5905686_224,5905686,224,-18.63032,-135.74532,2024-08-14
3902314_015,3902314,15,20.63004,-107.83121,2024-08-14
5906085_133,5906085,133,-0.165,-156.0191,2024-08-14
5906166_175,5906166,175,-7.9136,-168.1097,2024-08-14
5906364_125,5906364,125,2.7054,-125.3175,2024-08-14
4903195_198,4903195,198,27.2402,-121.8563,2024-08-14
5905729_230,5905729,230,12.781,-167.5423,2024-08-14
5906100_193,5906100,193,9.7598,-149.4386,2024-08-14
5906365_125,5906365,125,2.5622,-108.6866,2024-08-14
3902198_066,3902198,66,-13.19114,-109.34847,2024-08-14
5904948_277,5904948,277,10.4046,-122.4679,2024-08-14
3902375_053,3902375,53,12.1988,-101.4576,2024-08-14
4903199_199,4903199,199,-8.9653,-154.9066,2024-08-14
5906696_111,5906696,111,-2.26208,-136.01708,2024-08-14
4903240_382,4903240,382,23.87825,-95.47382,2024-08-14
4903559_052,4903559,52,19.3422,-83.04558,2024-08-14
3901200_298,3901200,298,-20.7931,-92.4906,2024-08-14
4903188_198,4903188,198,12.2523,-105.3839,2024-08-14
3902270_151,3902270,151,-5.517,-98.0901,2024-08-14
5906449_100,5906449,100,15.972,-116.7364,2024-08-14
6990586_010,6990586,10,-4.523,-90.387,2024-08-14
4903562_052,4903562,52,20.33663,-86.53199,2024-08-14
4903183_212,4903183,212,21.944,-124.5484,2024-08-14
3902306_016,3902306,16,1.74415,-84.70469,2024-08-14
3902278_104,3902278,104,19.6434,-124.7891,2024-08-14
5905791_220,5905791,220,21.193,-173.57143,2024-08-13
5906474_096,5906474,96,-2.6903,-165.8267,2024-08-13
5906549_061,5906549,61,-19.4582,-154.9582,2024-08-13
4902316_282,4902316,282,12.7541,-118.77165,2024-08-13
6902986_198,6902986,198,-11.841371666666667,-175.216225,2024-08-13
5906064_168,5906064,168,-25.026,-158.801,2024-08-13
3902286_065,3902286,65,-11.886,-102.44817,2024-08-13
2903858_025,2903858,25,-15.4868,-81.8949,2024-08-13
5905710_220,5905710,220,-9.0486,-156.38861,2024-08-13
5906236_161,5906236,161,2.709,-139.565,2024-08-13
5905765_444,5905765,444,-3.67554,-179.42099,2024-08-13
5906478_112,5906478,112,8.3753,-86.9264,2024-08-13
5905708_221,5905708,221,-11.25614,-156.55896,2024-08-13
5906326_137,5906326,137,2.775,-103.461,2024-08-13
5906480_110,5906480,110,10.3916,-89.6494,2024-08-13
4902332_255,4902332,255,18.60399,-126.06835,2024-08-13
5906050_177,5906050,177,1.854,-125.124,2024-08-13
3902357_058,3902357,58,-17.2777,-141.6384,2024-08-13
5906847_031,5906847,31,-1.96187,-123.847,2024-08-13
3901246_348,3901246,348,-8.91437,-118.74693,2024-08-13
7900841_060,7900841,60,-12.422,-132.41,2024-08-13
3902561_058,3902561,58,15.2904,-147.7448,2024-08-13
4903400_143,4903400,143,23.24017,-123.31405,2024-08-13
5906079_169,5906079,169,-23.575,-127.109,2024-08-13
5906571_060,5906571,60,-11.5788,-135.2531,2024-08-13
5906479_103,5906479,103,11.4538,-91.9547,2024-08-13
4903014_202,4903014,202,27.96453,-140.41391,2024-08-13
5906592_119,5906592,119,16.8694,-165.6186,2024-08-13
3902307_016,3902307,16,1.18175,-82.60228,2024-08-13
5905276_242,5905276,242,12.74613,-172.77361,2024-08-13
5905272_242,5905272,242,18.32022,-145.43828,2024-08-13
5906014_202,5906014,202,4.485,-140.893,2024-08-13
4903232_385,4903232,385,23.54233,-96.78838,2024-08-13
5904947_276,5904947,276,-0.2623,-151.3168,2024-08-13
5905305_252,5905305,252,16.1247,-170.4592,2024-08-13
3902378_044,3902378,44,-6.17921,-85.46907,2024-08-13
5906402_138,5906402,138,12.87416,-170.06648,2024-08-13
5905687_224,5905687,224,-17.39099,-138.93399,2024-08-13
3901790_249,3901790,249,-21.82004,-88.5905,2024-08-13
5906776_072,5906776,72,-25.543,-149.909,2024-08-13
5906167_175,5906167,175,-4.0552,-139.8466,2024-08-13
3902145_200,3902145,200,-18.2661,-101.10566,2024-08-13
4903200_198,4903200,198,12.0962,-117.0174,2024-08-13
5904938_276,5904938,276,-0.2677,-111.3836,2024-08-13
5905732_230,5905732,230,17.7949,-144.2419,2024-08-13
5906783_065,5906783,65,-14.12201,-125.08919,2024-08-13
5905695_223,5905695,223,-7.81997,-122.46729,2024-08-13
5906796_086,5906796,86,25.6622,-140.9319,2024-08-13
5906827_069,5906827,69,-4.2238,-142.7558,2024-08-13
3901301_232,3901301,232,5.7335,-96.5937,2024-08-13
5906096_193,5906096,193,13.1374,-173.2563,2024-08-13
5906751_109D,5906751_,109,5.53154,-178.43593,2024-08-13
4903395_088,4903395,88,1.5518,-123.9327,2024-08-13
5906751_108,5906751,108,5.53123,-178.43619,2024-08-13
5905301_261,5905301,261,22.2367,-126.6539,2024-08-13
5906095_193,5906095,193,12.4189,-157.8136,2024-08-13
4903178_211,4903178,211,-0.2949,-154.2506,2024-08-13
5906099_191,5906099,191,2.9199,-168.7026,2024-08-13
3902305_016,3902305,16,4.78296,-86.04763,2024-08-13
3901307_189,3901307,189,1.622,-109.2991,2024-08-13
5905721_220,5905721,220,-5.75345,-173.07752,2024-08-13
3902279_104,3902279,104,22.7898,-136.6771,2024-08-13
3902313_015,3902313,15,15.60619,-107.10803,2024-08-13
3901804_223,3901804,223,-12.23565,-115.74892,2024-08-13
4903327_103,4903327,103,14.6132,-114.1449,2024-08-13
5905341_246,5905341,246,-22.064,-133.912,2024-08-13
4902475_191,4902475,191,23.14238739013672,-112.43991088867188,2024-08-13
7901098_032,7901098,32,7.7731,-175.041,2024-08-13
5906752_108,5906752,108,19.4881,-143.91954,2024-08-13
7901096_010,7901096,10,-4.072,-86.79,2024-08-13
5905344_246,5905344,246,-20.653,-128.773,2024-08-13
4903185_212,4903185,212,27.6739,-117.7908,2024-08-13
3902368_055,3902368,55,1.9581,-137.0358,2024-08-13
4902915_529,4902915,529,23.95185,-92.18958,2024-08-13
5905840_207,5905840,207,-10.772,-139.091,2024-08-13
5905853_201,5905853,201,17.586,-159.139,2024-08-13
5905851_201,5905851,201,14.174,-170.451,2024-08-13
4903387_102,4903387,102,-5.5174,-88.2371,2024-08-13
5905492_099,5905492,99,-9.1141,-167.9032,2024-08-13
5905967_220,5905967,220,-9.863,-115.329,2024-08-12
7901106_106,7901106,106,23.7284,-162.0851,2024-08-12
1902199_216,1902199,216,-3.9783,-178.7005,2024-08-12
5905740_231D,5905740_,231,14.1337,-149.88628,2024-08-12
3902297_059,3902297,59,8.41228,-96.12162,2024-08-12
6902963_198,6902963,198,-8.82134,-85.44266333333333,2024-08-12
5907060_010,5907060,10,-3.372,-85.034,2024-08-12
5905648_221,5905648,221,-17.98,-145.98,2024-08-12
3902312_015,3902312,15,15.8632,-102.6981,2024-08-12
5906577_058,5906577,58,-20.66,-127.0059,2024-08-12
5906471_097,5906471,97,13.738,-149.9675,2024-08-12
3902356_058,3902356,58,-21.0102,-136.7478,2024-08-12
5906523_076,5906523,76,28.9061,-142.2145,2024-08-12
6903000_169,6903000,169,-12.408661666666667,-82.478265,2024-08-12
5906327_137,5906327,137,0.824,-91.76,2024-08-12
5906932_072D,5906932_,72,-19.16818,-172.93773,2024-08-12
5906932_071,5906932,71,-19.16808,-172.93791,2024-08-12
5906778_066,5906778,66,-12.91387,-146.58911,2024-08-12
5905259_248,5905259,248,-20.6734,-121.57446,2024-08-12
5904633_323,5904633,323,-21.674,-144.949,2024-08-12
5906756_103,5906756,103,11.23036,-151.27798,2024-08-12
7900846_059,7900846,59,-14.7162,-102.006,2024-08-12
5907053_009,5907053,9,20.733,-110.696,2024-08-12
5906664_119,5906664,119,17.5242,-168.8776,2024-08-12
3902294_064,3902294,64,-17.45811,-103.58458,2024-08-12
5906102_191,5906102,191,-2.1621,-178.8989,2024-08-12
5905668_219,5905668,219,1.3253,-166.7542,2024-08-12
6902917_199,6902917,199,3.341795,-119.357535,2024-08-12
4903318_158,4903318,158,23.9908,-124.237,2024-08-12
6902926_198,6902926,198,-7.834095,-139.79964,2024-08-12
3902191_173,3902191,173,-27.44953,-119.46889,2024-08-12
5906191_145,5906191,145,1.4357,-158.6754,2024-08-12
5906165_175,5906165,175,3.5278,-178.181,2024-08-12
5906329_137,5906329,137,-5.306,-97.685,2024-08-12
3901254_307,3901254,307,8.2023,-117.2262,2024-08-12
5905727_218,5905727,218,-1.9422,-135.4026,2024-08-12
5905258_248,5905258,248,-20.24988,-133.93935,2024-08-12
6902962_113,6902962,113,-16.96333,-81.15416666666667,2024-08-12
4903517_027,4903517,27,-12.78103,-80.75027,2024-08-12
3902559_106,3902559,106,21.5697,-161.6414,2024-08-12
4903385_089,4903385,89,0.9179,-166.1514,2024-08-12
5906779_066,5906779,66,-12.84972,-140.84969,2024-08-12
5906080_137,5906080,137,-2.677,-111.345,2024-08-12
5906812_079,5906812,79,27.2217,-147.4703,2024-08-12
5906795_088,5906795,88,-0.1251,-163.2826,2024-08-12
5905685_225,5905685,225,-16.90916,-166.48874,2024-08-12
3902210_175,3902210,175,3.7221,-176.7735,2024-08-12
3902555_010,3902555,10,-0.685,-85.951,2024-08-12
3901305_230,3901305,230,4.5371,-121.2884,2024-08-12
5906473_096,5906473,96,-0.2098,-150.2032,2024-08-12
3902329_053,3902329,53,16.4167,-107.1779,2024-08-12
5906362_125,5906362,125,2.5421,-117.4089,2024-08-12
3902272_151,3902272,151,-1.8991,-103.2894,2024-08-12
3901300_214,3901300,214,9.126,-90.4399,2024-08-12
5906328_137,5906328,137,-2.301,-123.31,2024-08-12
5905707_221,5905707,221,-12.62156,-167.49857,2024-08-12
5906573_059,5906573,59,-12.1923,-104.9538,2024-08-12
5906460_096,5906460,96,-13.135,-179.896,2024-08-12
3901308_189,3901308,189,-0.4111,-119.4441,2024-08-12
4903379_104,4903379,104,18.328,-152.7453,2024-08-12
5906731_106,5906731,106,-1.87419,-150.78024,2024-08-12
5906675_106,5906675,106,1.205,-169.6936,2024-08-12
5906160_130,5906160,130,0.1435,-106.1785,2024-08-12
3902379_027,3902379,27,-5.56818,-95.85763,2024-08-12
5905406_217,5905406,217,-4.5895,170.2224,2024-08-21
5905489_420,5905489,420,8.3722,161.246,2024-08-21
5906300_155,5906300,155,-0.235,174.974,2024-08-21
5906464_098,5906464,98,10.282,173.047,2024-08-21
5905572_008,5905572,8,-4.2656,163.8288,2024-08-21
5907115_008,5907115,8,-17.03724,166.61437,2024-08-21
4903176_212,4903176,212,-0.6525,164.9392,2024-08-21
5905716_221,5905716,221,-8.65344,174.78052,2024-08-21
5906718_108,5906718,108,3.68663,166.94676,2024-08-21
5906925_052,5906925,52,-17.95469,166.50831,2024-08-20
3902371_053,3902371,53,11.9249,178.632,2024-08-20
5906702_111,5906702,111,-7.65434,174.27549,2024-08-20
5905571_008,5905571,8,-1.1794,162.7054,2024-08-20
5906828_086D,5906828_,86,-4.17086,178.58284,2024-08-20
4903000_221,4903000,221,10.7069,168.1478,2024-08-20
5906593_120,5906593,120,11.8941,170.5412,2024-08-20
5905436_184,5905436,184,-5.7326,165.9789,2024-08-20
5906659_101,5906659,101,-2.9369,162.7986,2024-08-20
5906765_132,5906765,132,4.56619,174.43121,2024-08-20
5905715_221,5905715,221,-9.16859,179.22432,2024-08-20
5907114_008,5907114,8,-13.15684,165.25193,2024-08-20
5905570_008,5905570,8,1.071,163.6355,2024-08-20
5906657_101,5906657,101,-7.6763,167.0894,2024-08-19
6902924_199,6902924,199,-6.608316666666667,176.08458333333334,2024-08-19
5906809_104D,5906809_,104,12.73475,179.53284,2024-08-19
5905314_221,5905314,221,-2.2328,169.1823,2024-08-19
5906104_201,5906104,201,19.7384,163.27639,2024-08-19
5905489_419,5905489,419,8.4715,161.2926,2024-08-19
5906587_122,5906587,122,19.6104,164.0655,2024-08-19
5905294_253,5905294,253,-4.2459,168.0328,2024-08-19
3902372_053,3902372,53,9.121,175.992,2024-08-19
5905573_006,5905573,6,-15.742,166.1535,2024-08-19
5905572_007,5905572,7,-4.2616,163.7491,2024-08-18
5906713_108,5906713,108,-2.02726,174.13855,2024-08-18
5906829_083D,5906829_,83,1.62757,178.08197,2024-08-18
5905676_219,5905676,219,-7.2112,177.0048,2024-08-18
5905571_007,5905571,7,-1.2069,162.7214,2024-08-17
5904654_323,5904654,323,-18.714,167.868,2024-08-17
5906964_008,5906964,8,20.06467,161.7079,2024-08-17
6902988_198,6902988,198,-14.29429,163.76733333333334,2024-08-17
5905304_252,5905304,252,-0.5159,172.9056,2024-08-17
5905489_418,5905489,418,8.5565,161.3507,2024-08-17
5905570_007,5905570,7,0.969,163.6319,2024-08-17
5905484_100,5905484,100,6.9893,171.192,2024-08-17
7902023_002,7902023,2,-20.069,166.435,2024-08-16
5905713_221,5905713,221,-7.66517,166.04001,2024-08-16
5905485_100,5905485,100,10.1307,166.2114,2024-08-16
5905389_246,5905389,246,-18.621015548706055,171.5977020263672,2024-08-16
6902985_204,6902985,204,-19.259201666666666,172.136105,2024-08-16
5905488_100,5905488,100,10.2281,160.381,2024-08-16
5906698_111,5906698,111,-0.60172,170.6314,2024-08-16
5905573_005,5905573,5,-15.723,166.1623,2024-08-16
5906347_145,5906347,145,-6.8409,168.4129,2024-08-16
5904945_267,5904945,267,1.3138,165.9884,2024-08-16
5905293_254,5905293,254,-0.893,163.7107,2024-08-16
5905835_208,5905835,208,12.728,175.726,2024-08-16
7902022_002,7902022,2,-17.989,166.217,2024-08-16
2902809_189,2902809,189,1.682,175.217,2024-08-16
2902807_189,2902807,189,3.407,161.558,2024-08-16
5906706_108,5906706,108,-9.79873,174.50811,2024-08-16
5905572_006,5905572,6,-4.3271,163.663,2024-08-15
7901097_035,7901097,35,9.2528,177.4632,2024-08-15
5906951_006,5906951,6,16.88222,160.27293,2024-08-15
5906668_108,5906668,108,0.0564,164.4689,2024-08-15
5906091_133,5906091,133,-3.7159,171.2644,2024-08-15
4903191_133,4903191,133,-2.8886,178.3041,2024-08-15
7902021_002,7902021,2,-14.993,166.027,2024-08-15
5905489_417,5905489,417,8.611,161.3977,2024-08-15
5906965_006,5906965,6,18.1203,161.14668,2024-08-15
2902820_186,2902820,186,13.621,160.351,2024-08-15
5905792_201,5905792,201,18.95444,167.5777,2024-08-15
5906926_051,5906926,51,-19.51909,160.24712,2024-08-15
5905571_006,5905571,6,-1.2295,162.7103,2024-08-15
5906707_108,5906707,108,-8.46553,175.13443,2024-08-15
5906238_160,5906238,160,-1.858,178.702,2024-08-14
5906235_161,5906235,161,1.936,176.769,2024-08-14
5905570_006,5905570,6,0.9801,163.5664,2024-08-14
5906590_121,5906590,121,13.9482,166.9595,2024-08-14
5906704_108,5906704,108,-12.43074,179.17501,2024-08-14
5906358_079,5906358,79,18.6651,173.2244,2024-08-14
5906705_108,5906705,108,-10.28759,179.95206,2024-08-14
4903196_199,4903196,199,-6.4094,173.3982,2024-08-14
5906663_100,5906663,100,3.6334,170.0489,2024-08-13
5905277_242,5905277,242,9.74976,172.8384,2024-08-13
5905573_004,5905573,4,-15.7693,166.1515,2024-08-13
5906662_100,5906662,100,7.6286,167.3303,2024-08-13
5906821_071,5906821,71,8.5057,171.9944,2024-08-13
3902533_015,3902533,15,-3.7939,162.53463,2024-08-13
1902370_023,1902370,23,5.05439,160.52833,2024-08-13
5906344_145,5906344,145,4.2303,165.929,2024-08-13
5905489_416,5905489,416,8.6607,161.4147,2024-08-13
5905493_099,5905493,99,-6.7669,179.6738,2024-08-13
5905572_005,5905572,5,-4.3213,163.5767,2024-08-13
5906763_116,5906763,116,18.16649,170.43501,2024-08-13
7902018_003,7902018,3,19.946,160.633,2024-08-13
5905491_099,5905491,99,-8.3557,173.1194,2024-08-12
5906924_051,5906924,51,-19.41251,164.29994,2024-08-12
5905850_165,5905850,165,17.314,170.98,2024-08-12
5905718_220,5905718,220,-12.5478,167.34925,2024-08-12
5906722_107,5906722,107,10.90372,163.08187,2024-08-12
5905719_220,5905719,220,-8.11055,165.83839,2024-08-12
5905571_005,5905571,5,-1.2847,162.6639,2024-08-12
5905674_221,5905674,221,14.1632,179.6245,2024-08-12
5905720_220,5905720,220,-13.35039,177.24022,2024-08-12
5906588_121,5906588,121,16.1599,179.0571,2024-08-12
5906170_175,5906170,175,-0.3777,167.3132,2024-08-12
5907116_007,5907116,7,-19.5835,167.2337,2024-08-12
5905723_220,5905723,220,-8.42488,169.60038,2024-08-12
5906433_104,5906433,104,1.63039,176.90276,2024-08-12
7902020_002,7902020,2,-3.028,162.278,2024-08-12
5905570_005,5905570,5,1.0491,163.4204,2024-08-12
